MachineID,Age,Temperature,Pressure,Vibration,Humidity,FailureType,RUL
9,1141,80.74632285,104.4530738,46.57760367,45.47208935,Power Failure,50
3,1667,79.30581831,100.1701232,53.92844573,53.2934882,Power Failure,85
6,1274,108.4547469,102.4134526,51.53807419,49.11215462,Sensor Failure,57
10,1326,82.23502169,127.1445711,46.64442841,35.5978203,Without Failure,853
5,121,81.595749,112.2755413,43.09607841,26.27137112,Without Failure,1267
4,217,66.17739401,97.99070912,42.44727485,49.99723151,Without Failure,1875
10,1076,90.62358834,80.10815117,49.25014175,35.5315795,Overheating,63
2,1149,69.94677218,120.1721426,53.50077215,36.0573384,Without Failure,1001
8,1182,65.89607287,73.50266357,56.48042367,36.96447264,Without Failure,1122
10,1694,72.88508421,95.7759987,44.7260267,59.41395993,Without Failure,623
7,794,79.40106941,81.99827586,48.56394155,44.67965515,Without Failure,760
2,1624,70.38173427,93.87974187,45.245253,48.01725632,Without Failure,1108
6,175,66.23568515,98.6402306,52.16366035,54.65986335,Without Failure,582
8,291,66.02227545,80.26849286,52.90742189,42.99847723,Without Failure,1022
7,1968,77.05714652,63.26257434,45.56343109,34.7341235,Without Failure,1509
1,1182,80.60325804,85.50683175,43.265571,26.79191586,Without Failure,880
5,490,81.42363181,79.69330404,58.77685332,35.58210684,Without Failure,1722
2,760,59.44367146,85.64647359,50.19287381,42.97480533,Power Failure,10
6,1380,66.69420932,95.75764854,50.47439165,45.18711132,Without Failure,1528
7,633,84.31211669,122.8235825,44.02796108,36.7950593,Without Failure,588
7,1260,70.7578704,91.01695225,49.15767822,33.21606738,Without Failure,1207
3,1451,77.02645317,92.04823873,46.48308648,36.99806591,Without Failure,749
7,124,101.2631024,98.43121054,47.0284616,35.78499461,Without Failure,975
5,1338,52.45396184,109.928308,45.19151122,51.6767281,Power Failure,24
8,1302,73.70754785,108.4221666,55.70015962,51.45401629,Without Failure,1672
8,1890,82.0792435,71.21754854,46.44403779,44.24248527,Overheating,98
7,1859,65.18257967,84.32756248,54.27113312,34.56472653,Power Failure,63
6,603,73.65129793,116.6159109,43.87512975,41.8952813,Without Failure,1781
2,937,62.99750669,92.18001748,56.9648206,50.760848,Without Failure,1685
6,1128,80.77793251,114.4467162,50.76183952,41.16924495,Without Failure,1305
9,1065,68.28912802,110.75828,53.29608382,42.68467248,Overheating,79
2,1420,70.69299427,66.35332003,41.53767464,44.31030711,Without Failure,1736
1,1664,83.96730563,75.1538655,53.1502795,39.9901018,Without Failure,1493
5,1483,80.56105188,95.0016545,60.91279886,44.78117858,Without Failure,1358
6,490,84.73374449,106.0076202,50.83071623,26.29737106,Without Failure,1643
3,564,92.57504882,95.98858727,62.75982978,35.24093043,Without Failure,1621
8,167,75.73679809,97.0753911,40.96955962,51.38965108,Without Failure,1025
7,1625,96.16678631,100.5213124,45.13841223,38.64620432,Without Failure,1767
2,758,76.93670572,98.48724761,52.09634039,47.70607738,Without Failure,1541
7,1197,88.17637277,99.50927484,45.14795204,34.95342762,Power Failure,94
1,1395,74.7119918,64.43914147,60.77596262,44.17014199,Without Failure,712
9,1622,83.40349948,95.32649664,44.65650205,31.10771089,Without Failure,1075
7,1904,70.73091313,95.18962476,53.72273812,41.45682627,Without Failure,1313
6,1173,88.39434167,83.98722623,46.48542407,25.88889564,Without Failure,1612
2,248,86.51022378,88.50882749,40.18210702,53.74055337,Without Failure,1148
3,1650,72.86359753,74.9747659,49.26459336,47.75925945,Overheating,28
1,179,76.562279,105.7889518,48.24185834,48.2329384,Without Failure,1685
10,1143,65.55813314,82.70933786,51.99424556,35.1569407,Without Failure,1020
5,27,84.30048575,98.18779322,54.20380971,40.7252919,Without Failure,1449
9,1844,83.40601358,92.63839569,46.34632495,38.65864978,Power Failure,20
6,116,62.67372303,97.22230842,54.29462063,12.21924263,Without Failure,926
5,702,96.71490046,113.6546044,50.2207474,32.31250733,Without Failure,1731
3,656,78.97561303,88.99834676,45.75443499,36.61124897,Without Failure,645
5,831,72.67714828,98.49946506,46.53549018,41.54646978,Without Failure,1720
8,261,86.98706424,109.5709423,50.11542994,36.26156932,Without Failure,1889
2,1677,69.77959352,102.3107908,52.23619154,45.78460128,Without Failure,1357
5,625,88.06964214,88.08650063,49.39649738,34.3860774,Without Failure,658
6,1919,63.23743252,76.74297189,48.81871761,49.95158997,Without Failure,1758
10,784,72.7807485,87.44508698,46.10866751,43.50888717,Without Failure,1080
8,1061,74.12577686,102.7208645,50.30604055,41.95821744,Without Failure,1012
8,196,69.5595556,99.31179361,51.12918743,29.42887012,Without Failure,1548
5,1548,67.63268113,109.5634611,59.66808398,47.6259344,Without Failure,1568
9,1647,70.13149216,95.02621089,45.16815011,50.67859622,Without Failure,652
4,1460,69.67669212,88.38139258,56.40311353,50.67223173,Without Failure,1271
9,1672,70.30922665,77.72401896,53.65155275,38.54094649,Without Failure,1405
7,683,89.34202924,81.8232103,49.31739767,42.54109801,Overheating,24
6,1662,79.33360691,84.28548691,59.40695966,41.07919156,Overheating,77
4,873,74.11935212,119.6558124,49.43329164,19.91965536,Without Failure,1114
2,1433,82.64997194,82.26941755,51.26139882,47.68126266,Without Failure,1049
8,332,74.04659958,82.44536084,48.11064574,36.74894294,Without Failure,1932
6,1554,67.05898015,89.32282882,53.30849619,40.69360594,Without Failure,898
3,1967,58.9430022,115.4819942,49.97963512,30.26543461,Without Failure,823
7,1488,84.88824772,107.0764103,45.46924483,23.20450543,Without Failure,1972
10,719,52.74301526,96.16327992,51.97782679,45.95828254,Without Failure,1473
7,1181,59.91367522,76.27360961,57.92839198,48.06502193,Without Failure,707
6,1183,80.04608293,98.02502643,46.95666776,38.11901423,Without Failure,702
2,1357,74.82733254,110.509218,54.33799115,43.15877319,Sensor Failure,89
8,1775,89.59176348,118.4832272,46.97647857,27.81726156,Without Failure,1736
1,1399,68.55842282,64.8359575,51.96736858,39.65027002,Without Failure,659
1,78,82.69425639,85.8948187,52.69752719,43.1938044,Without Failure,538
6,1867,73.23556368,98.91683092,56.20622557,52.99431835,Without Failure,1697
5,1892,80.4921643,116.187474,45.94179432,40.89237544,Without Failure,1871
9,1866,76.69941875,77.68104324,48.93992071,26.84117717,Without Failure,1744
7,196,80.04027247,80.91319019,47.24839131,58.45683109,Without Failure,549
2,1143,77.14972743,90.38076904,53.57190895,44.95000835,Without Failure,649
7,1783,77.93499641,76.31680163,53.21789734,44.77437594,Power Failure,10
3,1674,64.11450845,67.85583786,50.96047847,38.21101403,Without Failure,706
1,225,75.75663357,129.1426227,49.62186916,26.20083723,Overheating,7
8,594,81.02650759,93.54628539,54.42451328,40.30136721,Without Failure,885
3,1433,74.48347601,87.53892876,43.73081467,35.82095699,Mechanical Wear,19
8,1561,73.98282578,79.54485427,50.69584,48.43138799,Without Failure,569
7,1663,56.17054145,96.7637745,55.13041299,34.2053876,Overheating,34
2,912,90.34091622,89.06811774,43.19533672,30.52145905,Without Failure,1546
1,734,61.32361676,109.1121108,47.93666314,41.60599804,Sensor Failure,36
7,1362,68.81847732,81.18676666,47.74904404,36.15875589,Without Failure,640
1,1579,67.11655874,97.01898339,47.99665523,35.90451382,Without Failure,1510
6,1619,77.96751802,96.37292189,58.88240797,36.35911734,Overheating,3
10,918,78.41961513,105.3218457,39.43835873,48.80921338,Power Failure,69
10,536,81.59340965,94.54258445,47.73945316,27.98691007,Without Failure,1048
8,219,82.03805121,105.9082373,52.711565,39.16535109,Without Failure,1687
7,292,92.23463882,101.7171386,54.03519956,32.92747291,Without Failure,1852
4,1227,71.94579147,110.13806,55.30529553,32.82041981,Without Failure,824
1,1903,66.68745578,106.1205971,42.84972355,30.95878609,Without Failure,567
1,1728,72.65179706,94.49593109,55.98710107,54.65280627,Without Failure,1457
4,1537,63.94765803,122.1335761,55.53224334,33.72193125,Without Failure,1277
5,201,71.54751733,89.59705765,46.11141458,41.01103851,Without Failure,658
7,1889,59.4893596,120.2865392,45.44680822,54.90282281,Without Failure,1019
4,31,66.64278844,113.579049,43.97122021,42.75451756,Without Failure,971
10,1112,58.12530939,107.5197211,38.83309365,21.12956667,Overheating,15
1,1225,87.08515527,97.32189576,59.95316554,47.18777446,Mechanical Wear,99
10,1974,76.11093193,88.16920745,50.28512693,30.3105252,Without Failure,1209
7,1713,93.80317107,101.6751206,41.05512805,20.6678388,Without Failure,660
2,1728,86.10562275,101.5282456,38.6629289,43.65795162,Without Failure,1056
2,1695,87.09202548,97.220594,45.01150265,38.84058142,Without Failure,1678
8,1316,73.60319723,106.8753869,47.68406484,38.23501981,Without Failure,1851
10,715,79.90031576,112.3218668,53.53231363,41.6006982,Without Failure,791
10,752,66.03589928,86.25922232,55.13232141,34.8808208,Without Failure,584
10,1016,69.67631644,88.84566157,51.37358008,42.96465367,Without Failure,656
5,114,75.14010208,79.73846296,50.29964466,48.09727761,Overheating,68
10,721,57.60839805,104.372547,51.39686505,37.70812608,Without Failure,1600
2,1245,69.93504518,122.3070465,56.17334092,35.98080592,Without Failure,1006
5,1932,82.92950704,79.04342563,50.36324698,31.62330602,Without Failure,1547
8,181,70.09813714,87.43078168,52.41361233,44.76084795,Without Failure,1352
6,770,67.63751284,78.29581755,44.216322,51.3603136,Mechanical Wear,70
3,468,71.15548242,90.90935671,50.93849131,37.53539084,Without Failure,864
8,425,82.48040805,67.88006687,47.44395048,44.77386304,Sensor Failure,61
9,1997,78.60973821,116.3428207,51.87646495,34.79981802,Without Failure,537
5,1575,72.74712926,110.092225,48.19179458,37.47176957,Without Failure,1685
2,1865,75.17629682,102.7593085,51.83066239,52.95706355,Without Failure,820
2,833,83.57028737,113.4871228,46.04818368,34.11893326,Without Failure,1849
7,1083,88.07388821,112.6926595,44.90760721,47.28782817,Without Failure,1445
1,484,70.25224292,99.01982815,45.84761063,34.63238221,Without Failure,1646
10,10,74.17553295,79.76717133,46.12398526,20.97045702,Without Failure,828
2,1655,87.44837649,88.63363049,51.48002133,49.95876128,Without Failure,1769
10,1408,80.2287402,98.68282922,53.79445377,54.44434699,Without Failure,636
4,1433,60.97084478,88.34114504,50.6669875,35.64123244,Without Failure,576
1,41,66.06825399,125.9283598,50.56996083,51.46478428,Without Failure,1917
4,1725,66.37896816,102.356392,50.57043643,30.27016675,Without Failure,1050
10,122,70.8431567,101.5487002,55.41242734,52.62545398,Without Failure,584
5,700,78.69834441,114.2065275,44.7006777,36.68250719,Without Failure,849
9,251,93.85223927,104.1537171,51.19612191,33.28935777,Without Failure,1901
1,972,74.17027094,96.02490149,50.83467798,29.88727123,Without Failure,1984
5,603,81.59516928,122.7079136,54.39997923,56.70059055,Sensor Failure,41
2,1507,86.3381339,106.5155003,46.02158687,39.83060344,Mechanical Wear,74
9,212,89.86817463,92.5914391,57.91369222,52.6167891,Without Failure,948
6,1853,86.34823906,102.6747009,49.459348,38.04087743,Without Failure,1049
2,1737,67.53054159,92.05080693,43.91192223,39.563201,Without Failure,1282
3,267,60.49309447,87.69466202,47.4139504,28.96463591,Without Failure,1932
8,1005,68.71377183,111.8469912,53.53254682,55.76279631,Power Failure,6
1,1690,76.68484572,92.48059606,49.01021095,35.42221011,Without Failure,882
3,706,67.56969374,88.49063831,46.4279147,44.44261388,Without Failure,1982
10,539,58.74889737,102.7138872,56.85710647,26.47559414,Without Failure,888
1,705,62.84635222,115.7316699,52.80007129,37.70319099,Overheating,73
8,1947,105.0658018,68.49754652,48.83694005,43.03339271,Without Failure,772
1,1010,72.80703673,89.1358197,51.20407503,37.55695226,Overheating,12
5,1758,93.0013304,66.48287875,54.49811251,34.36012065,Without Failure,1736
4,618,72.65267548,49.23132616,55.89673959,17.69671554,Without Failure,826
7,1684,82.92622893,100.7168101,47.12736907,41.58980931,Without Failure,1539
5,1158,73.5681244,80.23016878,53.75330552,39.29835945,Without Failure,1000
8,497,75.07312779,111.483995,59.50268398,28.95706327,Without Failure,1537
1,1020,82.78399871,81.99019542,46.91345555,42.52492282,Without Failure,567
5,1630,70.97559167,108.810689,52.01433861,52.24527266,Without Failure,1523
4,781,63.05849192,104.3395653,52.36880228,27.87752677,Without Failure,1376
3,1958,66.94797899,85.97362461,49.22833268,22.95441071,Sensor Failure,32
5,1909,66.8940043,92.44375732,45.59678097,24.41140421,Without Failure,1805
10,125,75.83772999,102.6041109,45.58633498,37.41501154,Without Failure,509
3,1382,56.03994111,107.9555618,48.96787035,30.67569518,Without Failure,562
8,1526,78.05211803,120.451371,45.90724898,50.97367712,Sensor Failure,80
3,840,87.66298264,103.2171638,42.96885146,29.42097287,Without Failure,990
1,982,69.91954746,99.31463274,43.809686,42.21534075,Without Failure,1973
9,1341,68.45367954,100.3507078,47.38799009,30.7668692,Without Failure,1383
9,11,94.67325122,96.17011592,49.09903985,36.23067913,Without Failure,645
6,1500,89.71979,92.977963,47.07064344,30.20261736,Sensor Failure,56
10,1317,79.27575947,85.99862884,45.49274883,44.62926098,Without Failure,591
1,1977,67.52477298,105.789979,54.95648663,45.30550683,Without Failure,956
8,1463,80.83862743,87.37474526,44.51682834,45.61113469,Without Failure,1502
2,1830,64.91486249,102.5815767,50.10488178,37.16375819,Without Failure,1401
9,1877,61.77045058,99.47748151,55.95511447,22.0549615,Without Failure,1596
8,515,79.52178632,109.6285213,50.68164184,32.65099909,Without Failure,665
3,1839,70.21726691,103.5494768,61.25309279,57.78498975,Without Failure,578
5,1414,54.76734357,88.36477036,52.47093715,37.96785195,Without Failure,1912
9,315,80.86763382,83.35943715,48.79357797,36.14946457,Without Failure,712
1,1703,89.6017347,115.5746654,47.62433661,53.50728937,Without Failure,1411
9,1031,81.59629587,93.68217631,53.48716441,40.57081202,Without Failure,808
4,1531,70.01194544,120.9603119,53.03089542,37.99538986,Mechanical Wear,46
4,1147,53.5963517,60.67731379,52.5305725,44.75086581,Without Failure,1915
4,1395,76.46352247,102.7170842,46.64298688,55.14240056,Without Failure,1257
10,313,68.43104104,112.8340513,48.53718327,28.81940735,Without Failure,1833
9,1208,65.987473,101.3084432,43.01870297,27.14413814,Without Failure,1848
6,546,55.53240165,103.1793399,49.51136455,33.71534986,Without Failure,1730
8,1608,93.77002243,108.5824337,51.7677389,40.22701854,Without Failure,1742
4,1906,64.02804968,112.4046287,46.64293442,45.06089651,Overheating,31
3,1548,56.78407388,109.0524766,48.09263329,53.17232496,Without Failure,1512
1,38,91.9464176,118.4312075,48.47237855,33.50368751,Overheating,44
10,1107,75.31062342,92.90882622,51.6887415,35.34599611,Without Failure,1673
7,1044,73.75957474,125.0618903,44.15684963,51.7497023,Without Failure,979
4,252,78.09397998,84.49575531,47.13878741,43.26208113,Without Failure,1231
8,302,79.35688466,114.3704047,43.53521933,37.15447981,Without Failure,623
3,978,77.13228023,105.9171676,48.52351151,38.10555146,Without Failure,1231
1,257,59.93243701,133.6162315,51.59215243,53.74323403,Without Failure,1173
5,1835,59.15733314,104.4790551,52.56303615,66.89522097,Without Failure,1963
2,999,67.71026182,110.305061,53.03651667,56.33778234,Without Failure,1142
3,541,69.8989678,75.20660433,47.6454308,41.05608786,Without Failure,708
6,639,71.39969984,112.8155129,55.09715898,43.76890476,Without Failure,1929
3,1846,77.28563416,104.2272146,59.26140706,49.03955658,Sensor Failure,15
3,551,72.20432321,111.0462811,48.76348979,25.44319449,Without Failure,1941
6,460,68.19303949,85.70641381,50.45715252,37.3532796,Sensor Failure,70
5,1632,78.94711976,92.51787968,48.70869968,33.57002836,Without Failure,1029
10,223,82.13827126,102.7218269,48.18226605,43.79445491,Overheating,86
9,91,66.91212935,98.93237334,46.74147271,28.32473226,Without Failure,869
1,279,61.32058887,104.0905406,52.50512737,57.60145549,Without Failure,962
3,1193,76.80191228,102.4806524,55.73220747,42.49116461,Without Failure,1557
3,1819,70.79347433,92.55600722,43.45268493,36.50350775,Overheating,48
6,1757,83.36084498,96.4144253,52.92154094,38.59427448,Without Failure,918
8,1652,65.14786463,88.79697246,45.81704025,47.66166716,Without Failure,571
3,247,62.94208739,141.3576775,51.90667151,25.80342679,Sensor Failure,45
3,1384,68.6666613,105.0958043,51.70672447,32.15542744,Without Failure,1769
6,1372,80.19783146,126.3422157,52.41989163,47.9123298,Without Failure,1642
8,865,71.4837555,84.39501813,51.45855495,33.35640315,Without Failure,1413
6,1458,74.11402571,98.67324411,48.47366437,51.35014041,Without Failure,1988
10,1429,70.04785811,93.30823863,49.15253011,38.15463695,Without Failure,1680
3,1624,85.15500267,105.9390492,56.79426495,38.27588516,Without Failure,1437
4,77,79.83052434,103.0621531,50.55952095,34.42720038,Without Failure,1305
1,457,59.77397081,82.94752251,53.04480799,46.7330915,Without Failure,684
8,585,84.01179866,107.1376609,48.5957974,43.70841774,Without Failure,1415
4,1415,80.90402358,104.0133186,49.83522232,37.28801363,Overheating,32
6,1037,85.84777022,104.4186356,55.22333787,48.67354818,Without Failure,1370
3,44,69.71280999,117.2850539,45.36004991,27.52687343,Without Failure,1416
6,37,65.60994113,114.2162691,50.07205942,34.63746088,Overheating,68
9,415,74.17321529,124.3774663,49.16305658,34.67215498,Without Failure,1306
9,244,76.63045473,105.0839868,56.02220407,30.54385425,Without Failure,1382
10,1085,86.85349547,113.7089016,58.28467087,42.03554676,Without Failure,689
